ride_id,customer_id,driver_id,city,pickup_area,drop_area,pickup_time,vehicle_type,distance_km,duration_min,demand_level,nearby_drivers,weather,surge_multiplier,base_fare,final_fare,payment_method,ride_status,customer_rating
RPD100479,CUST2404,DRV398,BANGALORE,Indiranagar,Indiranagar,2026-06-03 01:08:00,Cab Economy,3.34,4.9,Very High,18.0,Heavy Rain,1.97,55.08,108.51,Wallet,Ongoing,
RPD101283,CUST1061,DRV789,Hyderabad,Hitech City,Madhapur,13-Jun-2026 03:21 PM,,3.2,11.8,Medium,16.0,Clear,1.19,53.4,Rs. 63.55,Wallet,Ongoing,
RPD101605,CUST3762,DRV629,Mumbai,Bandra,Powai,2026-07-12 20:54:00,BIKE,-3.63,20.0,Very High,14.0,Fog,1.97,15.6,30.73,cash ,Cancelled by Driver,
RPD104300,CUST1652,DRV671,Bangalore,Jayanagar,Whitefield,2026-06-27 20:15:00,cab economy,2.35,12.8,Very High,11.0,Cloudy,1.86,43.2,80.35,Cash,Completed,4.7
RPD101667,CUST2088,DRV727,Bengaluru,MG Road,Jayanagar,2026-06-20 07:49:00,Cab Economy,4.13,15.6,Low,15.0,Cloudy,1.01,64.56,65.21,UPI,Completed,4.7
RPD104520,CUST2029,DRV302,Hyderabad,Madhapur,Kukatpally,13/06/2026 11:44,bike,999.0,14.4,Very High,17.0,Rain,1.92,6009.0,11537.28,upi,Cancelled by Driver,
RPD103199,CUST1061,DRV295,Pune,Hinjewadi,Viman Nagar,10-Jul-2026 05:39 AM,cab economy,2.64,37.4,Low,18.0,Fog,1.0,46.68,46.68,UPI,Completed,5.0
RPD100813,CUST3910,,Bengaluru,Indiranagar,Whitefield,11-Jul-2026 11:11 PM,BIKE,2.83,16.0,Medium,31.0,Heavy Rain,1.1,31.98,35.18,cash ,Cancelled by Customer,
RPD103338,CUST2111,DRV340,Hyderabad,Banjara Hills,Hitech City,01/06/2026 22:05,bike,5.89,30.5,Low,19.0,Clear,1.0,50.34,50.34,Cash,Cancelled by Driver,
RPD103603,CUST2335,DRV408,hyderabad ,Madhapur,Madhapur,17-Jun-2026 08:49 PM,Cab Premium,-0.83,24.4,Very High,0.0,Rain,1.9,16.8,31.92,Card,Completed,4.3
RPD100251,CUST1076,DRV619,Mumbai,Dadar,Colaba,07/06/2026 05:41,BIKE,4.78,8.3,Medium,6.0,Fog,1.19,43.68,51.98,UPI,COMPLETED,4.2
RPD100844,CUST2068,DRV332,Pune,Viman Nagar,Hinjewadi,2026-07-02 12:34:00,BIKE,5.34,10.7,Low,12.0,Fog,1.0,47.04,47.04,cash ,Completed,4.9
RPD102126,CUST3634,DRV431,BANGALORE,Koramangala,Electronic City,2026-07-12 20:30:00,,2.54,22.6,Very High,0.0,Fog,1.85,45.48,84.14,wallet,completed,3.8
RPD103313,CUST3386,DRV325,Bangalore,Whitefield,Koramangala,09-Jul-2026 03:24 AM,BIKE,2.15,30.7,Medium,18.0,,1.14,27.9,31.81,Cash,Cancelled by Driver,
RPD103057,CUST1814,DRV618,bangalore,Whitefield,Jayanagar,12-Jun-2026 01:46 PM,Cab Premium,0.67,22.1,Low,18.0,,1.0,27.06,27.06,cash ,Completed,3.8
RPD102376,CUST3488,DRV169,hyderabad ,Madhapur,Gachibowli,2026-07-01 08:26:00,,8.41,17.0,High,0.0,Fog,1.35,115.92,156.49,Card,COMPLETED,5.0
RPD104070,CUST1338,,Pune,Baner,Viman Nagar,2026-07-12 01:42:00,auto,4.96,6.2,Low,28.0,Clear,1.0,59.64,59.64,wallet,Cancelled by Customer,
RPD102033,CUST3965,,Mumbai,Dadar,Powai,2026-06-22 10:09:00,Auto,2.85,29.2,Medium,14.0,Cloudy,1.21,40.65,49.19,Wallet,Cancelled by Customer,
RPD100968,CUST1718,DRV323,Bangalore,Indiranagar,Jayanagar,2026-06-04 16:56:00,bike,2.51,12.4,Medium,20.0,Clear,1.13,30.06,33.97,Card,COMPLETED,3.5
RPD104587,CUST3572,DRV513,Pune,Baner,Camp,2026-07-11 10:14:00,Cab Economy,3.66,13.7,Low,14.0,,1.0,58.92,58.92,cash ,Completed,4.9
RPD100973,CUST3332,DRV733,bangalore,Electronic City,Whitefield,2026-06-10 17:50:00,Auto,4.01,17.1,Very High,22.0,Rain,1.91,51.09,Rs. 97.58,cash ,Cancelled by Driver,
RPD101897,CUST2436,DRV253,Bangalore,Jayanagar,Whitefield,2026-07-07 09:35:00,BIKE,1.78,21.8,Very High,0.0,,1.88,25.68,48.28,cash ,completed,4.7
RPD102705,CUST3840,DRV623,Bengaluru,Whitefield,Jayanagar,2026-07-11 08:52:00,Cab Premium,9.96,16.4,High,6.0,Rain,1.38,194.28,268.11,upi,COMPLETED,
RPD103815,CUST2535,DRV790,Hyderabad,Hitech City,Hitech City,2026-06-04 07:14:00,cab economy,-2.93,12.0,Low,17.0,Heavy Rain,1.0,16.2,16.2,UPI,COMPLETED,5.0
RPD104218,CUST3370,,hyderabad ,Gachibowli,Banjara Hills,02/07/2026 03:41,,16.24,19.2,Low,15.0,Cloudy,1.0,209.88,209.88,,Cancelled by Customer,
RPD103375,CUST1504,DRV412,hyderabad ,Banjara Hills,Kukatpally,2026-07-11 13:10:00,Cab Premium,2.07,6.9,Low,26.0,Rain,1.0,52.26,52.26,Card,Ongoing,
RPD104176,CUST2107,DRV359,Pune,Hinjewadi,Hinjewadi,17/06/2026 02:02,Cab Economy,8.09,18.2,Low,14.0,Fog,1.0,112.08,Rs. 112.08,Wallet,Completed,4.9
RPD104216,CUST3784,DRV553,Bangalore,Koramangala,Indiranagar,2026-06-26 15:08:00,BIKE,6.42,6.2,Medium,16.0,,1.13,53.52,Rs. 60.48,Wallet,COMPLETED,4.3
RPD104433,CUST1305,DRV320,Mumbai,Andheri,Powai,2026-06-25 11:28:00,cab economy,10.15,20.3,Low,25.0,Heavy Rain,1.02,136.8,139.54,Cash,Ongoing,
RPD102952,CUST2482,DRV624,Hyderabad,Madhapur,Gachibowli,2026-06-20 06:59:00,bike,3.09,27.3,Low,23.0,Fog,1.03,33.54,34.55,wallet,Ongoing,
RPD101346,CUST3960,DRV773,Bengaluru,MG Road,Koramangala,22/06/2026 20:33,Bike,2.55,26.7,Very High,0.0,Clear,1.88,30.3,56.96,Cash,Ongoing,
RPD100976,CUST3230,DRV792,hyderabad ,Hitech City,Banjara Hills,01-Jun-2026 11:26 AM,Cab Premium,1.99,11.5,Very High,24.0,Heavy Rain,1.91,50.82,97.07,Cash,Cancelled by Driver,
RPD104302,CUST3195,DRV718,hyderabad ,Gachibowli,Hitech City,18-Jun-2026 06:10 AM,cab economy,1.92,17.6,Very High,26.0,Rain,1.87,38.04,71.13,Card,completed,5.0
RPD100510,CUST2317,DRV287,Bangalore,Indiranagar,Jayanagar,2026-06-22 10:15:00,Auto,2.9,12.8,Medium,11.0,,1.18,41.1,48.5,,Ongoing,
RPD100123,CUST1904,DRV324,Bengaluru,Koramangala,MG Road,2026-06-08 14:19:00,auto,7.3,8.9,Medium,13.0,,1.11,80.7,89.58,Cash,Ongoing,
RPD104539,CUST2327,DRV150,Hyderabad,Madhapur,Banjara Hills,2026-06-23 07:39:00,Auto,2.72,27.6,Medium,21.0,Cloudy,1.11,39.48,43.82,wallet,Ongoing,
RPD104571,CUST3312,,mumbai,Bandra,Colaba,2026-06-13 03:40:00,Cab Premium,6.83,13.5,Medium,15.0,Heavy Rain,1.18,137.94,162.77,upi,Cancelled by Customer,
RPD101711,CUST2278,,Mumbai,Powai,Andheri,2026-06-28 00:15:00,Bike,0.5,4.3,Low,16.0,Cloudy,4.31,18.0,77.58,Wallet,Cancelled by Customer,
RPD102101,CUST3617,DRV158,BANGALORE,Whitefield,Jayanagar,25-Jun-2026 09:27 PM,cab economy,5.38,34.0,Low,27.0,,1.0,79.56,79.56,Card,Completed,4.8
RPD100870,CUST1520,DRV622,Mumbai,Bandra,Powai,2026-06-16 15:51:00,Auto,3.04,17.2,Medium,32.0,Clear,1.15,42.36,48.71,Cash,Completed,3.7
RPD100764,CUST3547,DRV428,Pune,Kothrud,Kothrud,04-Jul-2026 04:47 AM,bike,7.11,17.7,Very High,23.0,Rain,1.87,57.66,107.82,UPI,Cancelled by Driver,
RPD101031,CUST2262,,Bengaluru,MG Road,MG Road,2026-06-19 01:15:00,Cab Premium,-4.76,28.8,Low,9.0,Cloudy,1.1,16.8,18.48,upi,Cancelled by Customer,
RPD103464,CUST1134,DRV576,Mumbai,Powai,Andheri,2026-06-30 02:01:00,BIKE,6.94,10.0,Low,21.0,Fog,1.06,56.64,60.04,UPI,Ongoing,
RPD101999,CUST3720,DRV644,Hyderabad,Gachibowli,Gachibowli,02-Jun-2026 03:09 AM,bike,0.98,29.4,Low,13.0,Fog,1.02,20.88,21.3,Cash,completed,4.9
RPD103591,CUST1153,DRV140,BANGALORE,Koramangala,MG Road,08-Jul-2026 02:36 PM,Cab Premium,5.7,14.8,Low,16.0,Clear,1.0,117.6,117.6,Wallet,COMPLETED,4.3
RPD101157,CUST2227,DRV340,BANGALORE,Electronic City,MG Road,2026-06-25 07:20:00,Bike,2.45,10.0,Very High,17.0,Rain,1.96,29.7,58.21,upi,COMPLETED,5.0
RPD103157,CUST3511,,hyderabad ,Kukatpally,Gachibowli,2026-06-14 01:01:00,BIKE,12.12,6.0,Low,16.0,Cloudy,1.0,87.72,87.72,Wallet,Cancelled by Customer,
RPD101576,CUST1206,DRV585,Pune,Camp,Hinjewadi,30/06/2026 23:32,cab economy,9.65,23.0,Very High,27.0,Rain,1.86,130.8,243.29,UPI,COMPLETED,4.9
RPD104752,CUST1339,,mumbai,Colaba,Dadar,08-Jul-2026 01:03 AM,Auto,4.23,15.4,Low,29.0,Clear,1.0,53.07,53.07,wallet,Cancelled by Customer,
RPD100062,CUST3755,DRV788,bangalore,HSR Layout,Koramangala,10/06/2026 07:55,,4.85,17.2,Very High,26.0,Heavy Rain,1.85,73.2,135.42,Card,Cancelled by Driver,
RPD100473,CUST1919,DRV148,Bangalore,HSR Layout,MG Road,14-Jul-2026 08:03 PM,Cab Premium,3.77,9.4,Very High,12.0,Heavy Rain,1.91,82.86,158.26,Card,Completed,3.4
RPD103455,CUST3794,,Pune,Baner,Hinjewadi,2026-06-25 05:18:00,,2.58,5.9,Low,17.0,Clear,1.01,45.96,46.42,UPI,Cancelled by Customer,
RPD100866,CUST3478,DRV676,Pune,Kothrud,Baner,2026-06-03 09:11:00,cab economy,2.05,18.6,High,8.0,Rain,1.28,39.6,50.69,UPI,completed,5.0
RPD103584,CUST3318,DRV231,hyderabad ,Madhapur,Banjara Hills,2026-07-04 18:39:00,Bike,1.9,7.7,Very High,17.0,Cloudy,1.9,26.4,50.16,cash ,Ongoing,
RPD104814,CUST3686,DRV479,hyderabad ,Gachibowli,Kukatpally,2026-07-16 16:55:00,Bike,15.7,9.8,Low,20.0,,1.0,109.2,109.2,Cash,Cancelled by Driver,
RPD103615,CUST3166,,Mumbai,Bandra,Andheri,2026-06-02 14:10:00,Bike,2.53,6.8,Medium,11.0,Heavy Rain,1.19,30.18,35.91,cash ,Cancelled by Customer,
RPD104895,CUST3926,DRV799,Bangalore,Jayanagar,Jayanagar,09/07/2026 21:17,Bike,5.3,33.0,Low,26.0,Cloudy,1.0,46.8,46.8,Cash,Cancelled by Driver,
RPD103389,CUST1138,DRV743,Hyderabad,Madhapur,Banjara Hills,05-Jun-2026 10:44 AM,BIKE,8.97,6.4,Low,28.0,Fog,1.0,68.82,68.82,upi,Ongoing,
RPD102181,CUST1077,DRV351,BANGALORE,Electronic City,Jayanagar,06/07/2026 12:48,cab economy,3.31,4.1,Low,20.0,Fog,1.12,54.72,61.29,Wallet,Cancelled by Driver,
RPD103282,CUST2589,DRV268,Hyderabad,Hitech City,Hitech City,2026-06-04 13:23:00,cab economy,9.37,10.8,Low,16.0,Clear,1.06,127.44,135.09,,Completed,3.3
RPD104193,CUST3761,DRV473,Bangalore,Jayanagar,Electronic City,2026-07-08 13:30:00,BIKE,-3.71,27.2,Very High,18.0,Rain,1.88,15.6,29.33,Wallet,Cancelled by Driver,
RPD101629,CUST1275,DRV321,BANGALORE,HSR Layout,HSR Layout,2026-06-19 00:20:00,,6.04,21.4,Medium,23.0,Cloudy,1.13,87.48,98.85,upi,Cancelled by Driver,
RPD102439,CUST2208,DRV424,Bengaluru,Koramangala,HSR Layout,07-Jun-2026 09:03 AM,Bike,6.14,32.2,Very High,3.0,Clear,1.79,51.84,92.79,,Ongoing,
RPD101150,CUST2895,,Bangalore,Koramangala,Electronic City,2026-07-12 15:06:00,bike,5.31,11.9,Very High,24.0,Rain,1.91,46.86,89.5,,Cancelled by Customer,
RPD101161,CUST2338,,hyderabad ,Madhapur,Madhapur,2026-06-18 03:15:00,cab economy,9.32,13.3,Very High,19.0,Rain,1.86,126.84,235.92,Card,Cancelled by Customer,
RPD100257,CUST1737,DRV629,Hyderabad,Kukatpally,Gachibowli,08-Jul-2026 05:41 AM,BIKE,2.55,59.4,Low,9.0,Rain,1.0,30.3,30.3,wallet,Cancelled by Driver,
RPD102599,CUST1620,DRV773,hyderabad ,Gachibowli,Gachibowli,01/06/2026 01:36,cab economy,8.16,70.9,Very High,16.0,Heavy Rain,1.9,112.92,214.55,upi,completed,4.0
RPD104550,CUST2637,,hyderabad ,Banjara Hills,Hitech City,29-Jun-2026 02:53 AM,Cab Economy,8.68,20.6,Low,19.0,Clear,1.0,119.16,119.16,Wallet,Cancelled by Customer,
RPD101106,CUST2994,DRV683,Bengaluru,MG Road,Whitefield,2026-07-10 19:57:00,Auto,2.33,18.3,Very High,7.0,Heavy Rain,1.82,35.97,65.47,UPI,Completed,3.9
RPD104224,CUST3640,DRV721,Bengaluru,Electronic City,MG Road,02/07/2026 13:54,Auto,6.05,24.5,Medium,25.0,Fog,1.1,69.45,76.4,Wallet,completed,5.0
RPD103408,CUST1018,DRV763,Hyderabad,Banjara Hills,Madhapur,24/06/2026 20:03,auto,16.62,4.0,Very High,3.0,Rain,1.85,164.58,304.47,cash ,Completed,5.0
RPD100558,CUST1947,DRV327,Bengaluru,Koramangala,Indiranagar,26-Jun-2026 01:17 AM,Auto,9.18,13.0,Low,22.0,Clear,1.05,97.62,102.5,Wallet,COMPLETED,3.6
RPD101851,CUST3143,DRV653,mumbai,Dadar,Powai,16/07/2026 09:05,,3.47,30.8,Very High,5.0,,1.91,56.64,108.18,wallet,completed,5.0
RPD102089,CUST2733,DRV575,mumbai,Powai,Powai,2026-06-30 18:19:00,BIKE,2.32,28.6,High,16.0,,1.41,28.92,40.78,Cash,Cancelled by Driver,
RPD102900,CUST2353,DRV169,Pune,Camp,Baner,20-Jun-2026 09:19 PM,cab economy,0.52,7.7,Low,17.0,Clear,1.03,21.24,21.88,upi,Ongoing,
RPD103221,CUST2486,DRV668,Bengaluru,Koramangala,Electronic City,2026-06-02 02:28:00,,6.47,8.0,Low,13.0,Cloudy,1.0,92.64,92.64,cash ,Ongoing,
RPD100262,CUST2497,DRV726,hyderabad ,Hitech City,Kukatpally,12-Jul-2026 06:44 AM,Cab Premium,3.81,60.4,Low,24.0,,1.0,83.58,83.58,Card,Ongoing,
RPD104269,CUST2373,DRV673,Hyderabad,Hitech City,Madhapur,2026-06-02 07:06:00,Auto,7.53,17.0,Low,22.0,Fog,3.71,82.77,307.08,cash ,Ongoing,
RPD100628,CUST2863,DRV680,hyderabad ,Gachibowli,Banjara Hills,2026-07-14 11:56:00,auto,4.8,7.8,Very High,17.0,Heavy Rain,1.96,58.2,114.07,Wallet,Completed,3.9
RPD101890,CUST1850,,BANGALORE,Indiranagar,HSR Layout,2026-06-10 07:33:00,BIKE,3.81,10.7,Low,26.0,,1.01,37.86,38.24,wallet,Cancelled by Customer,
RPD103043,CUST3611,DRV233,Hyderabad,Banjara Hills,Banjara Hills,03-Jul-2026 02:31 PM,BIKE,3.41,3.0,Low,16.0,Clear,1.0,35.46,35.46,UPI,Ongoing,
RPD102079,CUST1047,DRV433,hyderabad ,Madhapur,Banjara Hills,07/07/2026 09:42,Auto,2.56,15.6,Very High,2.0,Heavy Rain,1.86,38.04,70.75,Wallet,Completed,3.6
RPD103586,CUST3844,DRV738,hyderabad ,Hitech City,Gachibowli,09/07/2026 03:09,Bike,11.26,9.7,Very High,28.0,Heavy Rain,1.9,82.56,156.86,Wallet,COMPLETED,4.9
RPD101607,CUST3595,DRV635,hyderabad ,Gachibowli,Kukatpally,2026-07-10 04:35:00,Cab Economy,5.63,24.5,Medium,20.0,Clear,1.19,82.56,98.25,Wallet,Ongoing,
RPD101021,CUST3336,DRV195,Bengaluru,Koramangala,Whitefield,2026-06-20 07:59:00,Cab Economy,5.72,10.3,Low,11.0,Clear,1.05,83.64,87.82,UPI,completed,4.2
RPD100609,CUST2531,DRV747,BANGALORE,Jayanagar,Indiranagar,2026-07-02 13:56:00,Cab Economy,3.81,15.4,Medium,25.0,Fog,1.19,60.72,72.26,upi,Cancelled by Driver,
RPD101404,CUST3633,DRV659,BANGALORE,Whitefield,HSR Layout,16/07/2026 14:47,,5.25,27.6,Medium,19.0,Fog,1.2,78.0,93.6,,Ongoing,
RPD103255,CUST1115,DRV687,Hyderabad,Hitech City,Gachibowli,2026-06-30 01:40:00,,14.47,23.0,Very High,14.0,Heavy Rain,1.91,188.64,360.3,Card,Completed,5.0
RPD102097,CUST1037,DRV383,Hyderabad,Kukatpally,Madhapur,04/07/2026 17:51,BIKE,1.41,11.6,Low,23.0,Clear,1.03,23.46,24.16,UPI,completed,5.0
RPD100210,CUST3299,DRV762,Pune,Baner,Viman Nagar,2026-06-30 08:13:00,Cab Premium,3.67,22.1,Very High,20.0,Fog,1.84,81.06,149.15,Card,Cancelled by Driver,
RPD103799,CUST3815,DRV132,Mumbai,Colaba,Borivali,2026-06-04 23:51:00,cab economy,1.01,31.7,Low,14.0,Clear,1.0,27.12,27.12,Cash,Cancelled by Driver,
RPD103540,CUST3433,DRV478,Bangalore,Jayanagar,Indiranagar,09/06/2026 00:40,auto,8.59,14.5,Low,12.0,Cloudy,1.02,92.31,94.16,upi,COMPLETED,4.4
RPD100154,CUST1949,,Mumbai,Andheri,Borivali,2026-06-08 00:54:00,Auto,12.67,15.0,Low,23.0,Fog,1.0,129.03,129.03,wallet,Cancelled by Customer,
RPD101591,CUST3514,,bangalore,HSR Layout,HSR Layout,23/06/2026 06:50,Auto,7.3,10.5,Medium,26.0,Cloudy,1.08,80.7,87.16,Wallet,Cancelled by Customer,
RPD102443,CUST2902,DRV635,bangalore,HSR Layout,Whitefield,13/06/2026 04:08,cab economy,5.0,34.7,Low,22.0,,1.0,75.0,75.0,upi,Completed,3.9
RPD101148,CUST2754,DRV378,Hyderabad,Hitech City,Banjara Hills,2026-06-21 08:36:00,bike,1.64,5.4,Very High,15.0,Heavy Rain,1.93,24.84,47.94,UPI,COMPLETED,4.8
RPD103428,CUST2587,DRV560,hyderabad ,Kukatpally,Madhapur,12-Jun-2026 09:18 AM,cab economy,2.5,12.2,High,5.0,Clear,1.35,45.0,Rs. 60.75,Card,Ongoing,
RPD101968,CUST2647,DRV510,Mumbai,Borivali,Bandra,09-Jul-2026 06:12 AM,Cab Economy,4.55,14.6,Medium,14.0,,1.23,69.6,85.61,wallet,COMPLETED,4.8
RPD103207,CUST1354,,Hyderabad,Hitech City,Madhapur,11-Jun-2026 06:35 PM,,7.29,17.7,High,0.0,Heavy Rain,1.38,102.48,141.42,wallet,Cancelled by Customer,
RPD102434,CUST3458,DRV374,Mumbai,Colaba,Borivali,14/07/2026 07:35,Cab Economy,7.42,10.3,Very High,32.0,Heavy Rain,1.95,104.04,202.88,,Cancelled by Driver,
RPD101634,CUST1841,DRV199,bangalore,Indiranagar,Electronic City,25-Jun-2026 10:23 AM,bike,4.05,32.4,Low,19.0,Cloudy,1.0,39.3,39.3,cash ,Ongoing,
RPD103293,CUST3348,DRV201,Mumbai,Powai,Bandra,2026-07-12 14:45:00,,6.35,7.1,Low,10.0,,1.0,91.2,91.2,Wallet,Ongoing,
RPD100598,CUST3555,DRV657,Pune,Viman Nagar,Baner,11/07/2026 09:44,bike,5.1,15.4,Very High,3.0,Clear,1.85,45.6,Rs. 84.36,upi,Completed,4.1
RPD103138,CUST2580,DRV322,Bengaluru,Jayanagar,Jayanagar,16-Jun-2026 12:39 AM,auto,4.72,19.7,Low,9.0,Heavy Rain,1.0,57.48,57.48,cash ,Completed,5.0
RPD101657,CUST1451,DRV505,bangalore,Electronic City,HSR Layout,2026-06-29 16:38:00,Bike,999.0,7.5,Medium,22.0,Fog,1.18,6009.0,7090.62,cash ,completed,3.1
RPD104358,CUST1380,DRV476,hyderabad ,Hitech City,Gachibowli,2026-07-13 17:49:00,Bike,7.4,13.8,Medium,24.0,Heavy Rain,1.15,59.4,68.31,Wallet,COMPLETED,5.0
RPD103298,CUST1213,,Bengaluru,Jayanagar,Indiranagar,2026-07-07 07:17:00,BIKE,18.33,11.0,Low,29.0,Cloudy,1.04,124.98,129.98,,Cancelled by Customer,
RPD101566,CUST1542,DRV582,BANGALORE,Koramangala,Indiranagar,2026-06-24 19:52:00,BIKE,1.01,48.9,Very High,6.0,Fog,1.92,21.06,40.44,Wallet,Cancelled by Driver,
RPD101519,CUST3874,DRV205,Hyderabad,Madhapur,Banjara Hills,03/06/2026 02:59,bike,3.91,40.2,Low,15.0,Cloudy,1.0,38.46,38.46,wallet,COMPLETED,4.3
RPD104273,CUST3649,DRV228,Hyderabad,Gachibowli,Kukatpally,22/06/2026 20:12,cab economy,4.77,11.0,High,17.0,,1.39,72.24,100.41,upi,Cancelled by Driver,
RPD100226,CUST3682,DRV421,BANGALORE,Electronic City,HSR Layout,23-Jun-2026 07:01 PM,BIKE,5.68,12.7,Very High,7.0,Cloudy,1.99,49.08,97.67,UPI,Completed,5.0
RPD102518,CUST2382,DRV364,Mumbai,Bandra,Bandra,2026-06-20 12:55:00,auto,7.93,12.1,Low,13.0,,1.0,86.37,86.37,upi,COMPLETED,4.0
RPD104694,CUST2605,DRV514,BANGALORE,MG Road,Electronic City,15/06/2026 15:04,Cab Economy,6.39,20.7,Very High,14.0,Heavy Rain,1.86,91.68,170.52,UPI,completed,4.6
RPD102394,CUST3061,,Hyderabad,Kukatpally,Gachibowli,08/07/2026 20:52,Cab Premium,2.81,11.5,Very High,13.0,Cloudy,1.89,65.58,123.95,Wallet,Cancelled by Customer,
RPD101761,CUST3456,DRV375,bangalore,Koramangala,Indiranagar,07-Jun-2026 08:51 AM,Cab Economy,6.86,6.9,Very High,9.0,Cloudy,1.88,97.32,182.96,UPI,COMPLETED,5.0
RPD101361,CUST1654,DRV783,bangalore,Koramangala,Indiranagar,2026-07-04 18:31:00,cab economy,11.8,7.9,Very High,2.0,Rain,1.79,156.6,280.31,Cash,COMPLETED,4.5
RPD103305,CUST1321,DRV628,Bangalore,Koramangala,MG Road,2026-07-10 02:32:00,Cab Economy,999.0,14.9,Low,15.0,,1.0,12003.0,12003.0,UPI,Completed,4.6
RPD102325,CUST2761,,Hyderabad,Kukatpally,Banjara Hills,10-Jun-2026 03:49 PM,cab economy,6.4,4.2,Low,20.0,Fog,1.0,91.8,91.8,cash ,Cancelled by Customer,
RPD103559,CUST1072,DRV599,bangalore,Electronic City,Koramangala,03-Jul-2026 05:49 AM,auto,3.7,25.6,Very High,11.0,Heavy Rain,1.84,48.3,88.87,wallet,completed,4.4
RPD104346,CUST3278,,Bangalore,Whitefield,Koramangala,15-Jun-2026 07:46 AM,bike,6.57,17.8,Low,17.0,Cloudy,1.04,54.42,56.6,Card,Cancelled by Customer,
RPD101834,CUST2927,DRV473,Bangalore,Whitefield,Koramangala,2026-06-10 11:42:00,Auto,2.41,16.4,Medium,21.0,,1.08,36.69,39.63,,COMPLETED,5.0
RPD103662,CUST1840,DRV366,Bengaluru,Koramangala,Jayanagar,16/07/2026 14:40,Cab Economy,2.3,6.2,Medium,19.0,,1.16,42.6,49.42,Card,completed,5.0
RPD102010,CUST1228,DRV447,BANGALORE,Jayanagar,Indiranagar,2026-07-02 04:43:00,auto,5.27,24.1,Medium,20.0,Heavy Rain,1.16,62.43,72.42,Card,COMPLETED,4.4
RPD103658,CUST2015,DRV192,BANGALORE,Koramangala,Jayanagar,08/07/2026 02:19,Auto,15.39,20.0,Low,12.0,Fog,1.0,153.51,153.51,upi,Cancelled by Driver,
RPD104188,CUST2889,DRV447,Bengaluru,Koramangala,Electronic City,2026-06-02 21:35:00,Cab Premium,2.61,8.8,Low,24.0,Fog,1.05,61.98,65.08,,COMPLETED,4.3
RPD103858,CUST3367,DRV439,Bangalore,Whitefield,Whitefield,12/07/2026 12:29,auto,4.31,4.3,Medium,20.0,Fog,1.11,53.79,59.71,Card,Cancelled by Driver,
RPD100694,CUST3393,,hyderabad ,Kukatpally,Banjara Hills,2026-06-07 01:39:00,,7.25,3.0,Very High,27.0,Rain,1.9,102.0,193.8,Card,Cancelled by Customer,
RPD104600,CUST1710,DRV472,mumbai,Borivali,Colaba,25/06/2026 11:16,,3.27,27.5,Low,15.0,Clear,1.0,54.24,54.24,upi,Cancelled by Driver,
RPD102613,CUST3123,DRV274,Pune,Kothrud,Camp,01-Jun-2026 03:12 PM,auto,999.0,23.7,Medium,17.0,,1.15,9006.0,10356.9,Card,Cancelled by Driver,
RPD101187,CUST3759,DRV100,hyderabad ,Kukatpally,Madhapur,02-Jul-2026 12:19 PM,,5.34,26.2,Very High,17.0,Heavy Rain,1.96,79.08,155.0,UPI,completed,5.0
RPD101370,CUST3729,DRV219,hyderabad ,Hitech City,Banjara Hills,2026-06-23 17:47:00,cab economy,7.52,15.4,Very High,14.0,Heavy Rain,1.9,105.24,199.96,wallet,Ongoing,
RPD101908,CUST2414,DRV275,Bengaluru,Whitefield,Whitefield,2026-06-09 04:03:00,Auto,1.42,25.0,Low,31.0,Clear,1.0,27.78,27.78,Wallet,Cancelled by Driver,
RPD104089,CUST1397,DRV189,hyderabad ,Banjara Hills,Kukatpally,2026-06-19 05:34:00,cab economy,4.3,13.9,Medium,17.0,Cloudy,1.09,66.6,72.59,upi,COMPLETED,3.7
RPD102478,CUST2066,DRV156,Mumbai,Powai,Dadar,21-Jun-2026 10:28 PM,bike,4.15,16.9,Low,20.0,,1.02,39.9,40.7,Wallet,Cancelled by Driver,
RPD100017,CUST1409,DRV175,Mumbai,Bandra,Borivali,2026-07-16 10:15:00,cab economy,4.24,15.3,Low,9.0,Heavy Rain,1.01,65.88,Rs. 66.54,cash ,Ongoing,
RPD102515,CUST3281,DRV131,Pune,Baner,Hinjewadi,11-Jun-2026 08:20 PM,Cab Economy,7.29,17.7,Very High,19.0,Fog,1.82,102.48,186.51,UPI,Completed,3.2
RPD104685,CUST3493,DRV150,BANGALORE,MG Road,Koramangala,27-Jun-2026 10:39 AM,auto,2.06,5.2,Low,20.0,Fog,1.03,33.54,34.55,wallet,completed,5.0
RPD102206,CUST1796,DRV351,Pune,Kothrud,Kothrud,01-Jul-2026 07:21 AM,auto,6.56,22.5,Low,30.0,Clear,1.04,74.04,77.0,Card,Completed,5.0
RPD103596,CUST2356,DRV317,Pune,Viman Nagar,Baner,07-Jun-2026 04:33 AM,Cab Economy,3.26,25.0,Medium,12.0,Heavy Rain,1.23,54.12,66.57,upi,Ongoing,
RPD101487,CUST1627,DRV632,Hyderabad,Banjara Hills,Madhapur,07-Jul-2026 09:44 AM,Bike,8.24,11.1,High,3.0,Cloudy,1.43,64.44,92.15,wallet,COMPLETED,4.0
RPD101677,CUST1675,DRV604,hyderabad ,Madhapur,Gachibowli,2026-06-18 02:13:00,Auto,8.81,10.5,Medium,11.0,Fog,4.18,94.29,394.13,Card,Cancelled by Driver,
